"login_hash","server_hash","country_hash","currency","enable"
"B43AAF1128D08FD16CF6447D3BF4B5B6","3D1F7E00251C43107EF39F55300781DB","4442E4AF0916F53A07FB8CA9A49B98ED","AUD",1
"EBF2C7DC4D5AF44E0B67749299ED9520","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"0DA322961B68580CFD4F443426286367","3D1F7E00251C43107EF39F55300781DB","4442E4AF0916F53A07FB8CA9A49B98ED","AUD",1
"98A2077551E27D3259016FE3898896B2","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"647CF55DC4E409E4425C936BC4084503","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"3B8B7C23119B9F367ABD06CDF5A31E79","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"48DB1CC244FA5E8F77D53BD89C6A458B","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"58147CEE6BFB8404D6A78B1AF504DF3B","3D1F7E00251C43107EF39F55300781DB","4442E4AF0916F53A07FB8CA9A49B98ED","USD",1
"FA3FCF39184675BE8B4B53E95F06A492","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"2F1165683E1075A9A026B19C7DB9181A","3D1F7E00251C43107EF39F55300781DB","551FE18EF47D4E6E9D943B9A68ADA21D","USD",1
"6EE45305D56B17AFB6089B9FB2FE24A3","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"538C548ED2F4FF7E4A29CA56F3EB9E74","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"A957A42712530B84472524D9A2A4067B","76791A893BDB9A68E8EE44898D581A60","C51ED580EA5E20C910D951F692512B4D","USD",1
"73FB65F9DCF1AA4D2A9888F1F2E92561","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"75B0A7C388BE3EA9B56AF795729D3FCC","76791A893BDB9A68E8EE44898D581A60","3F0E49C46CBDE0C7ADF5EA04A97AB261","USD",1
"9DE30D5B328549DB41E8F1CB94DB617E","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"AE1CB93D7ED4BF451AF712E30FDBD774","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"9E2DBE2716897B2A25B03C40B047D8F2","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"E8B1C86EEB7D17D22609516829D93058","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"949A6B51A2CB36785130044A178D1D51","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"DDDA84911FAF817B8E2676E808D73699","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"0E590C504907C64A5F66A48BAE3CCE7E","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"1AAE1ABC62C2A684A284C73E00B8D601","76791A893BDB9A68E8EE44898D581A60","221CDFB73049678E244380B45872CBB2","USD",1
"529B6B06AAC0549D191838D2C6D051B0","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"E6B323ED3868DA5EE1888637D4696EBB","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"E0847B1819BE1C3AD29A5500F535DEC9","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"A59A0A3B86C4704E5DD8A97218A71C70","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"681891A28A62EE74DFAB3EE18C6C303E","76791A893BDB9A68E8EE44898D581A60","D1937220A4F6A24A5A9BAF2978211F98","USD",1
"D07806AFF4BADAF1EC72EA029285B521","76791A893BDB9A68E8EE44898D581A60","3F0E49C46CBDE0C7ADF5EA04A97AB261","USD",1
"1DB0CAC11446F0D18F0F45BE6AC3612B","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"6D59C4419DF4750401ED81FEA9A83C01","3D1F7E00251C43107EF39F55300781DB","4442E4AF0916F53A07FB8CA9A49B98ED","AUD",1
"BA73E6A1177D488D8034008046E06904","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",0
"1519921213DEE2D23AEA3803FEF02803","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"77B20B55048D3B1C5938C97793B692B2","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"012AA0BAEBDE9DC940DD91216215C76E","76791A893BDB9A68E8EE44898D581A60","06C7A3C3A3344A62864B951AEC4DF830","USD",1
"B3B61D79868B2B86883B477430869456","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"4EDCCC55B6697FA444F32DBC1D80EDF9","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"C11D75E453A751014E6966E47AE08711","3D1F7E00251C43107EF39F55300781DB","4442E4AF0916F53A07FB8CA9A49B98ED","AUD",1
"03C9C5996562E22A720715CBCF2FD91A","76791A893BDB9A68E8EE44898D581A60","551FE18EF47D4E6E9D943B9A68ADA21D","USD",1
"B1914E136E41E8370AE758F45CEF5022","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"C8230D98436B543DD2AE382D3CCF1B10","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"E69E7FAB88C0EF72BC8845718B3DB043","3D1F7E00251C43107EF39F55300781DB","4442E4AF0916F53A07FB8CA9A49B98ED","AUD",1
"D8A8FFB48E3D8005E2723FCFECE91604","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"E62ACADAA56B60DF09D89AFBE7F537C1","3D1F7E00251C43107EF39F55300781DB","551FE18EF47D4E6E9D943B9A68ADA21D","USD",0
"945BB41810D335C600E5C2642555542B","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"889F3B81B2634683E2728D834BF2BC92","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",0
"19BD0ACACFCBB1CCA3DDF2DFEF0C6F75","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"8BF55C2A85F35E9F76F5DE4E52D9B0BC","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"2BC2E3348A7BF6EB355EF0B1823FE531","76791A893BDB9A68E8EE44898D581A60","4442E4AF0916F53A07FB8CA9A49B98ED","USD",1
"B2D2B8E205D08CC7031A601B31446A04","76791A893BDB9A68E8EE44898D581A60","551FE18EF47D4E6E9D943B9A68ADA21D","USD",1
"3CFC21033AFC0A7432C044AF7CF5324F","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"CA14A4CF1F552C5C66C45412725194BA","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"A61A27F81BF7EF5FABE1EB6F1DA972AD","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"77A095A0A49C143ACDF8D96F426F6A79","76791A893BDB9A68E8EE44898D581A60","4442E4AF0916F53A07FB8CA9A49B98ED","USD",1
"6D813872CF92382290E7525E99695941","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"1DB0CAC11446F0D18F0F45BE6AC3612B","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"396B2849BD8E532CD2B34863359DE452","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"EFC672A01B9567629BBCB47C903453AD","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"FE870CC80DC3774F91AC77DE0B54D6CB","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"5427DDA5560CE89AEFED57E469166F58","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"4BBCB221FEBC8004AD20258C2885818A","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"A957A42712530B84472524D9A2A4067B","76791A893BDB9A68E8EE44898D581A60","C51ED580EA5E20C910D951F692512B4D","USD",1
"1D8A32C0883308D482B31A5A5A31E01A","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"1C5F44056B97273373FEA7FC86AA27C5","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"18D4C2E739573770F9DF198F0E51C1B9","3D1F7E00251C43107EF39F55300781DB","4442E4AF0916F53A07FB8CA9A49B98ED","USD",1
"2DFFA8637BDB83F0D15E5CDF503B43EA","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"91B37336ADF5972E46E8659B504168EF","76791A893BDB9A68E8EE44898D581A60","4A2581E346483DA488A11C4B2D2DE97E","USD",1
"18643E4CDAA02693DA21B3D45884D547","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"B4FCD1B83B16CA86A81222BF90412EB8","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"428A9D59F48D727BFD89128B5762743A","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"2C36E6024018C974B6964F4DDE17DA4E","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"959078F07A08C17F4D4622DC578240EB","3D1F7E00251C43107EF39F55300781DB","4442E4AF0916F53A07FB8CA9A49B98ED","USD",1
"17DA193C9F67B2E561D89F984F893201","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"61B6BF93AC4A4D733E3B58F6524185E0","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"7F0F2D6D47EE24367FD6E65D9FD9BCDF","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"6014B79FB4C4A36B1389D774227D17D0","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"B811D80FBDAD3293F313B631F4302440","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"A3102FFA9F2481A18C85452F832E5EDC","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"03C2109C94AE888F473B6867B7161DFD","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"9F760C5371080D4129572B290D7726CF","76791A893BDB9A68E8EE44898D581A60","C51ED580EA5E20C910D951F692512B4D","USD",1
"F087AE6A4DD3575A8B8383832A88008A","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"E332E7CF198415BF2FB8FC102188DC70","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"F1CEE736D9D1290834F8F8793556B4E3","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"260BC9F999240802C97A5AFBA7B6E36D","3D1F7E00251C43107EF39F55300781DB","4442E4AF0916F53A07FB8CA9A49B98ED","AUD",1
"AE1CB93D7ED4BF451AF712E30FDBD774","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"AC8E1218DA1988F0BF5D815371C2ECA8","3D1F7E00251C43107EF39F55300781DB","4442E4AF0916F53A07FB8CA9A49B98ED","AUD",1
"2BC2E3348A7BF6EB355EF0B1823FE531","76791A893BDB9A68E8EE44898D581A60","4442E4AF0916F53A07FB8CA9A49B98ED","USD",1
"7340293FA44DED282D954C595FEC01D7","3D1F7E00251C43107EF39F55300781DB","4442E4AF0916F53A07FB8CA9A49B98ED","AUD",1
"EEBFFFD3C3C2FC080451AA9BE1F8CA4E","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"0F6791BDEBAEF46904192DECD06A062D","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"861651D896A28C15F5A4EF15A7A7C902","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"E50695E3216391ADBF030B1731F141BE","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"6DBC398CE6F7D83347EED2C900D3696F","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"6E82FA99E10121A77D8A875137D6BA81","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"9618B1399D24C51D601B29047A1E3309","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"14F467A58A7734D03910531D38E234A3","3D1F7E00251C43107EF39F55300781DB","4442E4AF0916F53A07FB8CA9A49B98ED","AUD",1
"B559E6438C26CA69EF99AD757A9C6AD5","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"329AB24940779A419542EBD228FE7290","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"6E42F716FD25E3ABF8AC2B9ADEFFA241","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"B597F786C54C7A51F4FEBAB839D975FD","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"93390E6CFCF70EA1C8A3A694C50F6D26","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"FB6C85A550AD13C0722B0DC1C28593A6","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"CA14A4CF1F552C5C66C45412725194BA","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"7E7AC565B965B34340D1E35C3A591907","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"8ECFDB2319410A82668719A096A85DC7","76791A893BDB9A68E8EE44898D581A60","551FE18EF47D4E6E9D943B9A68ADA21D","USD",1
"8ADD8E4842AFF26B2730EEAE2DCAA971","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"92DE28AAF49B966225A669D04D3BA4E0","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"5DDC1BE2CC5BE01B1797AE8B8D659721","76791A893BDB9A68E8EE44898D581A60","458E4CBC78201C1AEC5FC53A31C59378","USD",1
"9507DCF31D9C1410FC6AC0DD24F92E49","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"27AE9C635EBAE01AECE0F3596BD6FCA4","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"2BC2E3348A7BF6EB355EF0B1823FE531","76791A893BDB9A68E8EE44898D581A60","4442E4AF0916F53A07FB8CA9A49B98ED","USD",1
"5991211FF6518C60BBF591BE85C48EC7","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"CA14A4CF1F552C5C66C45412725194BA","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"631B9B9D0425866821496FA5B52864C4","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"4BE90B0FE1321FA8CE36F90F90162929","3D1F7E00251C43107EF39F55300781DB","4A2581E346483DA488A11C4B2D2DE97E","USD",0
"D182D5CEBB23F46F20D65E05F488172D","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"FD8298FAE342357A9925C12AC2DAE794","3D1F7E00251C43107EF39F55300781DB","4442E4AF0916F53A07FB8CA9A49B98ED","USD",1
"3B91F97B0F44DCAE3FED31FEC2793627","76791A893BDB9A68E8EE44898D581A60","77DAB2F81A6C8C9136EFBA7AB2C4C0F2","USD",1
"7873CBB9778B16951673D225093EB87E","3D1F7E00251C43107EF39F55300781DB","89F9C9F489BE2A83CF57E53B9197D288","USD",1
"F4D15B8DBB2BAA0678B37A833B694BB7","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"18D4C2E739573770F9DF198F0E51C1B9","3D1F7E00251C43107EF39F55300781DB","4442E4AF0916F53A07FB8CA9A49B98ED","USD",1
"145DA7DD2701A781707B06ADB7A7301C","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"2BC2E3348A7BF6EB355EF0B1823FE531","76791A893BDB9A68E8EE44898D581A60","4442E4AF0916F53A07FB8CA9A49B98ED","USD",1
"FEE2121A1A17C74546752EEA5970D9F1","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"8ADD8E4842AFF26B2730EEAE2DCAA971","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"EB64F91DA7B8FE5C17A63139B3022BC2","3D1F7E00251C43107EF39F55300781DB","4442E4AF0916F53A07FB8CA9A49B98ED","USD",1
"9B0DABBFA45CE1845E35C95427A4F52F","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"F6F5871F20F1ADF98A1382E45678F329","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"F500A0F935EC67B5751ABBB7ACE63EC0","3D1F7E00251C43107EF39F55300781DB","4442E4AF0916F53A07FB8CA9A49B98ED","AUD",1
"026E7754D72D1150706F199E1A7839B4","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"C652874638AF11CA21CD7EA1539F9FF9","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"F7D2EF9552FBBD36E1F5D1A07AAD6720","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"1C5F44056B97273373FEA7FC86AA27C5","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"EBF2C7DC4D5AF44E0B67749299ED9520","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"AA114810CC9118DFE48941068FD5604D","3D1F7E00251C43107EF39F55300781DB","4442E4AF0916F53A07FB8CA9A49B98ED","AUD",1
"00A83CCFFD95F0789472AC1005061C72","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"E8B446D1DDF0C3FD3D6B395ECDF05B68","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"3B9F8B009A1214A8E69632B5734CB85B","3D1F7E00251C43107EF39F55300781DB","4442E4AF0916F53A07FB8CA9A49B98ED","AUD",1
"3CFC21033AFC0A7432C044AF7CF5324F","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"D182D5CEBB23F46F20D65E05F488172D","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"3E2D9D4715D2570D2B2CC480F8A75006","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"0ADCEA3D1D6C5E9D8C55AEE46EEEDD18","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"C2AAB14936A3EA329AE0C03888627F82","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"E06A17875B3809BC007A3FC602AC138D","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"9C68B9F684DB7F578865163512D0B8C9","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"F3539E1259B70BD08FCD07334A0A8260","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"AFB00D2E0B408C25D5751C38F8C1B763","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"75C469A0EFCC19325F87E30B7DA1D9B5","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"2F402C94E52D5BB231187FC271F93C9B","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"1054F9EE1AA33E07EFACD96AA912CBC2","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"55A713B07361EAD45F988721EEBDB75A","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"BAF3D237A1EBEE725D1B634B9F36EAF2","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"B54625004B23764B922927BFA38F1B1A","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"3A90BE51D4ABACF58312097841409640","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"B87940F8B1BCDFD31A492226F29BC57D","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"215A1CC57B0912BC5C23AD81B08A2FF0","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"224B5BAD357755F77B81DDC9F66C1929","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"2BC2E3348A7BF6EB355EF0B1823FE531","76791A893BDB9A68E8EE44898D581A60","4442E4AF0916F53A07FB8CA9A49B98ED","USD",1
"53713BB80AD1325F231327F8F5A495AE","3D1F7E00251C43107EF39F55300781DB","4442E4AF0916F53A07FB8CA9A49B98ED","AUD",1
"17E9B509ACFA3948C907137160EFCF87","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"EBF2C7DC4D5AF44E0B67749299ED9520","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"B52A17DA146CF41F998BEAE9A81FD63F","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"A61A27F81BF7EF5FABE1EB6F1DA972AD","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"8206D5A04A5727E7B808FEABF1024E04","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"1733860E21BFB119ED26DAD1C44E77A6","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"5D23C0C807423927312EFAB59439BE17","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"2F73EFFE89F519A7748C9FBF56CF90DC","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"8A4250D1AD6D39A9CBECBB34080CF71B","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"A1F0F834D2FDDC2966C7D423DBE756F8","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"10A9A66CC27A2731044EFDF8EA479576","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"B1054D70C6BD08F1BB70B7C178EE4D0F","3D1F7E00251C43107EF39F55300781DB","4442E4AF0916F53A07FB8CA9A49B98ED","AUD",0
"37609A9A60B5853CC721FE66260131B4","76791A893BDB9A68E8EE44898D581A60","3F0E49C46CBDE0C7ADF5EA04A97AB261","USD",1
"EEBFFFD3C3C2FC080451AA9BE1F8CA4E","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"C62573BCBF78F2E85C22BE3C12C7AABC","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"B736D5CF2810EA2B4D09CDD65F7F0F4F","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"E2634303F3CFA5479B9D24E5DE8E6ED0","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"F3527F3E3D7353F7A6C6C13B7C9FC4E4","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"61B036B9C16E651694E15F063900FE63","3D1F7E00251C43107EF39F55300781DB","4442E4AF0916F53A07FB8CA9A49B98ED","AUD",1
"8AF08BB1756EF1A98F2CE9A44164861E","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"7C0D70C7DB83EAFDE4218523C5E43C52","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"8F5BF0B894308F30725807CD172B6521","3D1F7E00251C43107EF39F55300781DB","4442E4AF0916F53A07FB8CA9A49B98ED","AUD",1
"3CB8C4C3AD74CDFD0D1EA9AB7EB9B772","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"D29CEDED2744F8225C604BFE839AA3E8","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"1746487AA25D0E00B60B08F0320B9CC2","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"7335598651F6F3F82FCBB27D2D23A767","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"7F39D267B9621CDD3260051D3065953D","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"60FCC2433DADD0BAC6D74FF20F68AB46","3D1F7E00251C43107EF39F55300781DB","4442E4AF0916F53A07FB8CA9A49B98ED","USD",1
"0F8D53624B7F65A727B13360D9DDC0B2","3D1F7E00251C43107EF39F55300781DB","551FE18EF47D4E6E9D943B9A68ADA21D","USD",1
"15C608B4D6F9037521BFE2154A92A3D2","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"18D4C2E739573770F9DF198F0E51C1B9","3D1F7E00251C43107EF39F55300781DB","4442E4AF0916F53A07FB8CA9A49B98ED","USD",1
"08ECA1BC6F7779D852729F929080E6D8","3D1F7E00251C43107EF39F55300781DB","4442E4AF0916F53A07FB8CA9A49B98ED","AUD",1
